survey_answer_key,survey_question_key,encounter_key,provider_durable_key,numeric_response,is_answered,source_top_box_flag,valid_flag
500516,ACCESS_Q2,119807,50007,5,1,1,1
500517,ACCESS_Q1,133196,50068,5,1,1,1
500518,OTHER_Q1,130927,50011,5,1,1,1
500519,ACCESS_Q3,119992,50049,5,1,1,1
500520,ACCESS_Q2,132231,50041,5,1,1,1
500521,ACCESS_Q4,143598,50036,5,1,1,1
500522,ACCESS_Q4,124653,50056,5,1,1,1
500523,ACCESS_Q1,122722,50009,4,1,0,1
500524,ACCESS_Q2,137361,50036,5,1,1,1
500525,ACCESS_Q3,136015,50079,5,1,1,1
500526,ACCESS_Q2,133340,50036,5,1,1,1
500527,ACCESS_Q4,138382,50019,5,1,1,1
500528,ACCESS_Q3,126329,50006,4,1,0,1
500529,ACCESS_Q3,118786,50066,5,1,1,1
500530,ACCESS_Q2,142697,50023,5,1,1,1
500531,ACCESS_Q3,116374,50058,5,1,1,1
500532,ACCESS_Q4,126045,50056,4,1,0,1
500533,OTHER_Q1,120661,50068,4,1,0,1
500534,ACCESS_Q4,122179,50027,5,1,1,1
500535,ACCESS_Q3,118501,50039,5,1,1,1
500536,ACCESS_Q2,124899,50036,4,1,0,1
500537,ACCESS_Q2,139553,50077,5,1,1,1
500538,ACCESS_Q1,136392,50063,5,1,1,1
500539,ACCESS_Q2,137004,50003,4,1,0,1
500540,ACCESS_Q2,139748,50019,5,1,1,1
500541,ACCESS_Q4,127409,50045,4,1,0,1
500542,ACCESS_Q1,127127,50069,5,1,1,1
500543,ACCESS_Q2,136309,50041,4,1,0,1
500544,ACCESS_Q4,124972,50022,5,1,1,1
500545,ACCESS_Q1,140564,50077,5,1,1,1
500546,ACCESS_Q3,114859,50026,5,1,1,1
500547,ACCESS_Q3,134536,50062,4,1,0,1
500548,ACCESS_Q2,142318,50028,5,1,1,1
500549,ACCESS_Q2,134159,50075,5,1,1,1
500550,ACCESS_Q4,130964,50080,5,1,1,1
500551,ACCESS_Q1,141843,50021,4,1,0,1
500552,ACCESS_Q3,131538,50033,5,1,1,1
500553,OTHER_Q1,136683,50060,5,1,1,1
500554,ACCESS_Q2,136847,50074,5,1,1,1
500555,ACCESS_Q3,137899,50001,5,1,1,1
500556,ACCESS_Q1,123913,50066,5,1,1,1
500557,ACCESS_Q4,118783,50069,5,1,1,1
500558,OTHER_Q1,143515,50072,5,1,1,1
500559,ACCESS_Q4,134244,50040,5,1,1,1
500560,ACCESS_Q4,143755,50034,5,1,1,1
500561,ACCESS_Q3,129344,50064,5,1,1,1
500562,ACCESS_Q1,116497,50053,5,1,1,1
500563,ACCESS_Q2,141242,50073,5,1,1,1
500564,ACCESS_Q3,129334,50045,5,1,1,1
500565,OTHER_Q1,128605,50038,4,1,0,1
500566,ACCESS_Q4,133514,50029,5,1,1,1
500567,ACCESS_Q4,136081,50015,5,1,1,1
500568,ACCESS_Q1,117057,50063,5,1,1,1
500569,ACCESS_Q3,129985,50049,5,1,1,1
500570,ACCESS_Q3,130394,50074,5,1,1,1
500571,ACCESS_Q4,135612,50045,5,1,1,1
500572,ACCESS_Q3,135705,50034,4,1,0,1
500573,ACCESS_Q1,135259,50040,3,1,0,1
500574,ACCESS_Q3,114882,50040,4,1,0,1
500575,OTHER_Q1,139573,50063,5,1,1,1
500576,ACCESS_Q2,137417,50056,5,1,1,1
500577,ACCESS_Q3,118148,50042,5,1,1,1
500578,ACCESS_Q1,129208,50005,4,1,0,1
500579,ACCESS_Q2,120972,50023,5,1,1,1
500580,ACCESS_Q4,121085,50049,5,1,1,1
500581,ACCESS_Q2,121993,50060,5,1,1,1
500582,ACCESS_Q4,120805,50023,5,1,1,1
500583,OTHER_Q1,142946,50058,5,1,1,1
500584,ACCESS_Q1,118471,50009,5,1,1,1
500585,ACCESS_Q1,131025,50009,5,1,1,1
500586,ACCESS_Q1,127423,50010,5,1,1,1
500587,ACCESS_Q1,132083,50007,1,1,0,1
500588,ACCESS_Q2,140264,50068,1,1,0,1
500589,ACCESS_Q1,135142,50065,5,1,1,1
500590,ACCESS_Q3,122317,50078,5,1,1,1
500591,ACCESS_Q4,131220,50079,3,1,0,1
500592,OTHER_Q1,128104,50001,5,1,1,1
500593,ACCESS_Q1,142257,50019,5,1,1,1
500594,ACCESS_Q1,119183,50026,5,1,1,1
500595,OTHER_Q1,128268,50035,5,1,1,1
500596,ACCESS_Q2,139951,50039,5,1,1,1
500597,ACCESS_Q3,139322,50077,5,1,1,1
500598,ACCESS_Q3,122314,50026,5,1,1,1
500599,ACCESS_Q3,119955,50035,2,1,0,1
500600,ACCESS_Q1,133228,50019,5,1,1,1
500601,ACCESS_Q4,115156,50037,5,1,1,1
500602,ACCESS_Q4,137950,50039,5,1,1,1
500603,ACCESS_Q4,115937,50066,5,1,1,1
500604,OTHER_Q1,123210,50004,4,1,0,1
500605,ACCESS_Q1,132054,50036,3,1,0,1
500606,OTHER_Q1,115087,50014,5,1,1,1
500607,ACCESS_Q1,143311,50059,5,1,1,1
500608,ACCESS_Q3,130902,50045,5,1,1,1
500609,ACCESS_Q4,141431,50040,5,1,1,1
500610,ACCESS_Q4,127413,50023,5,1,1,1
500611,ACCESS_Q1,121811,50051,5,1,1,1
500612,ACCESS_Q4,119243,50015,5,1,1,1
500613,ACCESS_Q2,130949,50040,5,1,1,1
500614,ACCESS_Q4,134062,50036,5,1,1,1
500615,ACCESS_Q2,126781,50015,4,1,0,1
500616,ACCESS_Q1,137794,50079,5,1,1,1
500617,ACCESS_Q4,130250,50069,4,1,0,1
500618,ACCESS_Q1,127190,50074,5,1,1,1
500619,ACCESS_Q4,117349,50022,5,1,1,1
500620,ACCESS_Q4,127506,50005,5,1,1,1
500621,ACCESS_Q4,134460,50066,5,1,1,1
500622,ACCESS_Q4,143381,50029,5,1,1,1
500623,ACCESS_Q1,123668,50036,5,1,1,1
500624,ACCESS_Q4,130970,50053,4,1,0,1
500625,ACCESS_Q1,129131,50036,5,1,1,1
500626,ACCESS_Q3,137394,50038,3,1,0,1
500627,ACCESS_Q3,140876,50039,5,1,1,1
500628,ACCESS_Q4,122136,50053,4,1,0,1
500629,ACCESS_Q3,133537,50009,5,1,1,1
500630,ACCESS_Q1,134639,50036,5,1,1,1
500631,ACCESS_Q3,115685,50079,5,1,1,1
500632,ACCESS_Q1,117512,50066,5,1,1,1
500633,ACCESS_Q1,127290,50010,3,1,0,1
500634,ACCESS_Q3,121259,50045,5,1,1,1
500635,ACCESS_Q4,133134,50016,3,1,0,1
500636,OTHER_Q1,141938,50026,3,1,0,1
500637,ACCESS_Q3,142627,50007,2,1,0,1
500638,ACCESS_Q3,123441,50065,5,1,1,1
500639,ACCESS_Q1,135578,50038,2,1,0,0
500640,ACCESS_Q3,125316,50056,5,1,1,1
500641,ACCESS_Q3,127302,50066,5,1,1,1
500642,OTHER_Q1,132531,50007,5,1,1,1
500643,OTHER_Q1,144451,50023,5,1,1,1
500644,ACCESS_Q4,127251,50036,2,1,0,1
500645,OTHER_Q1,141641,50008,2,1,0,1
500646,ACCESS_Q1,143130,50045,5,1,1,1
500647,OTHER_Q1,143905,50036,4,1,0,1
500648,ACCESS_Q4,125157,50055,5,1,1,1
500649,ACCESS_Q2,124463,50053,5,1,1,1
500650,ACCESS_Q3,137007,50056,5,1,1,1
500651,ACCESS_Q1,116485,50007,5,1,1,1
500652,ACCESS_Q1,136874,50072,5,1,1,1
500653,ACCESS_Q2,143228,50027,5,1,1,1
500654,ACCESS_Q4,140217,50023,4,1,0,1
500655,ACCESS_Q3,143990,50074,5,1,1,1
500656,OTHER_Q1,137811,50028,5,1,1,1
500657,ACCESS_Q1,140339,50045,5,1,1,1
500658,ACCESS_Q2,118458,50044,5,1,1,1
500659,ACCESS_Q4,140652,50033,5,1,1,1
500660,ACCESS_Q1,119887,50069,5,1,1,1
500661,ACCESS_Q3,137055,50033,5,1,1,1
500662,ACCESS_Q2,128075,50062,1,1,0,1
500663,ACCESS_Q2,116855,50034,5,1,1,1
500664,ACCESS_Q4,141833,50027,5,1,1,1
500665,ACCESS_Q1,121396,50073,5,1,1,1
500666,ACCESS_Q4,137295,50003,5,1,1,1
500667,ACCESS_Q1,125928,50058,5,1,1,1
500668,ACCESS_Q3,116495,50077,4,1,0,1
500669,ACCESS_Q1,123829,50032,4,1,0,1
500670,ACCESS_Q4,141398,50077,5,1,1,1
500671,ACCESS_Q1,123213,50001,5,1,1,1
500672,OTHER_Q1,123546,50066,2,1,0,1
500673,ACCESS_Q4,130370,50023,5,1,1,1
500674,ACCESS_Q3,118617,50077,5,1,1,1
500675,ACCESS_Q3,141669,50010,3,1,0,1
500676,ACCESS_Q3,133229,50036,5,1,1,1
500677,ACCESS_Q4,138917,50033,3,1,0,1
500678,ACCESS_Q2,119884,50066,3,1,0,1
500679,ACCESS_Q3,144983,50068,5,1,1,1
500680,ACCESS_Q3,143174,50018,4,1,0,1
500681,ACCESS_Q3,130353,50039,4,1,0,1
500682,ACCESS_Q3,139477,50074,5,1,1,1
500683,ACCESS_Q2,136693,50007,5,1,1,1
500684,ACCESS_Q4,142128,50071,5,1,1,1
500685,ACCESS_Q1,114857,50026,5,1,1,1
500686,ACCESS_Q2,132077,50077,5,1,1,1
500687,OTHER_Q1,140513,50027,5,1,1,1
500688,ACCESS_Q1,120839,50077,5,1,1,1
500689,ACCESS_Q1,125944,50028,1,1,0,0
500690,ACCESS_Q4,116433,50022,5,1,1,1
500691,ACCESS_Q3,140150,50060,3,1,0,1
500692,ACCESS_Q1,118006,50023,4,1,0,1
500693,ACCESS_Q4,119058,50077,5,1,1,1
500694,ACCESS_Q1,116744,50015,5,1,1,1
500695,ACCESS_Q3,142080,50032,4,1,0,1
500696,ACCESS_Q2,136122,50033,1,1,0,1
500697,ACCESS_Q4,119393,50013,4,1,0,1
500698,ACCESS_Q1,122008,50057,5,1,1,1
500699,ACCESS_Q2,119542,50039,5,1,1,1
500700,ACCESS_Q3,127485,50058,5,1,1,1
500701,ACCESS_Q1,117919,50048,4,1,0,1
500702,ACCESS_Q1,131456,50072,5,1,1,1
500703,ACCESS_Q3,138113,50054,5,1,1,1
500704,ACCESS_Q2,134770,50068,1,1,0,1
500705,ACCESS_Q4,124642,50021,4,1,0,1
500706,ACCESS_Q2,134497,50041,5,1,1,1
500707,ACCESS_Q2,119732,50077,5,1,1,1
500708,ACCESS_Q2,117379,50062,3,1,0,1
500709,ACCESS_Q2,126167,50045,5,1,1,1
500710,ACCESS_Q1,141128,50044,3,1,0,1
500711,ACCESS_Q2,139335,50003,4,1,0,1
500712,ACCESS_Q2,116088,50077,3,1,0,1
500713,ACCESS_Q3,141356,50041,4,1,0,1
500714,ACCESS_Q2,141478,50053,5,1,1,1
500715,ACCESS_Q1,142767,50047,4,1,0,1
500716,ACCESS_Q3,139357,50033,5,1,1,1
500717,ACCESS_Q1,137138,50026,3,1,0,1
500718,ACCESS_Q4,130287,50059,5,1,1,1
500719,ACCESS_Q2,129311,50021,4,1,0,1
500720,ACCESS_Q4,123823,50014,5,1,1,1
500721,ACCESS_Q1,125267,50003,3,1,0,1
500722,ACCESS_Q4,114365,50072,5,1,1,1
500723,ACCESS_Q3,138696,50045,5,1,1,1
500724,ACCESS_Q1,122814,50080,4,1,0,1
500725,ACCESS_Q4,134364,50066,5,1,1,1
500726,ACCESS_Q1,117273,50022,5,1,1,1
500727,ACCESS_Q1,131215,50023,5,1,1,1
500728,ACCESS_Q1,138058,50056,5,1,1,1
500729,ACCESS_Q2,119751,50014,5,1,1,1
500730,ACCESS_Q3,140098,50021,5,1,1,1
500731,OTHER_Q1,125344,50028,5,1,1,1
500732,ACCESS_Q2,114358,50066,4,1,0,1
500733,ACCESS_Q4,121549,50051,5,1,1,1
500734,ACCESS_Q1,121593,50041,5,1,1,1
500735,ACCESS_Q4,114734,50010,4,1,0,1
500736,ACCESS_Q4,141930,50005,5,1,1,1
500737,ACCESS_Q2,137554,50075,5,1,1,1
500738,ACCESS_Q4,141390,50040,5,1,1,1
500739,ACCESS_Q3,139257,50022,5,1,1,1
500740,ACCESS_Q1,125663,50008,5,1,1,1
500741,ACCESS_Q2,119994,50053,1,1,0,1
500742,ACCESS_Q4,132894,50036,5,1,1,1
500743,ACCESS_Q3,116973,50027,5,1,1,1
500744,ACCESS_Q4,128533,50045,5,1,1,1
500745,ACCESS_Q2,133176,50011,4,1,0,1
500746,ACCESS_Q2,130054,50067,5,1,1,1
500747,ACCESS_Q3,131512,50020,5,1,1,1
500748,ACCESS_Q3,134469,50069,5,1,1,1
500749,ACCESS_Q2,131961,50040,5,1,1,1
500750,ACCESS_Q4,119079,50011,5,1,1,1
500751,ACCESS_Q2,119110,50058,5,1,1,1
500752,ACCESS_Q3,116149,50023,5,1,1,1
500753,ACCESS_Q2,140269,50077,5,1,1,1
500754,ACCESS_Q2,137196,50011,3,1,0,1
500755,ACCESS_Q4,121363,50060,4,1,0,1
500756,OTHER_Q1,142714,50077,5,1,1,1
500757,ACCESS_Q3,126049,50034,5,1,1,1
500758,ACCESS_Q2,117446,50066,3,1,0,1
500759,ACCESS_Q2,134156,50019,5,1,1,1
500760,ACCESS_Q3,119650,50013,5,1,1,1
500761,ACCESS_Q2,124524,50013,5,1,1,1
500762,ACCESS_Q1,128558,50023,4,1,0,1
500763,ACCESS_Q3,116920,50010,5,1,1,1
500764,ACCESS_Q2,135358,50005,5,1,1,1
500765,ACCESS_Q2,136307,50069,4,1,0,1
500766,ACCESS_Q1,127590,50056,2,1,0,1
500767,ACCESS_Q1,126150,50069,5,1,1,1
500768,ACCESS_Q2,128403,50031,3,1,0,1
500769,ACCESS_Q3,122793,50047,5,1,1,1
500770,ACCESS_Q1,128197,50069,5,1,1,1
500771,ACCESS_Q1,114734,50010,4,1,0,1
500772,ACCESS_Q2,131755,50066,3,1,0,1
500773,ACCESS_Q4,134882,50022,5,1,1,1
500774,ACCESS_Q4,114703,50030,3,1,0,1
500775,ACCESS_Q1,121192,50002,5,1,1,1
500776,ACCESS_Q3,128518,50019,5,1,1,1
500777,ACCESS_Q4,127929,50074,5,1,1,1
500778,ACCESS_Q3,130785,50057,5,1,1,1
500779,ACCESS_Q2,121406,50027,4,1,0,1
500780,ACCESS_Q2,138472,50033,3,1,0,1
500781,ACCESS_Q3,118177,50059,4,1,0,1
500782,ACCESS_Q3,118366,50007,5,1,1,1
500783,ACCESS_Q4,116508,50066,4,1,0,1
500784,ACCESS_Q2,140401,50063,5,1,1,1
500785,ACCESS_Q1,131107,50048,3,1,0,1
500786,ACCESS_Q1,133172,50024,5,1,1,1
500787,OTHER_Q1,135336,50036,5,1,1,1
500788,ACCESS_Q4,142159,50010,5,1,1,1
500789,ACCESS_Q2,119492,50036,5,1,1,1
500790,ACCESS_Q4,122341,50077,5,1,1,1
500791,ACCESS_Q3,135370,50077,5,1,1,1
500792,ACCESS_Q2,141722,50026,5,1,1,1
500793,ACCESS_Q4,137656,50003,5,1,1,1
500794,ACCESS_Q3,118497,50066,5,1,1,1
500795,ACCESS_Q1,137582,50023,5,1,1,1
500796,ACCESS_Q3,125136,50009,5,1,1,1
500797,ACCESS_Q3,135978,50063,5,1,1,1
500798,ACCESS_Q1,121657,50011,4,1,0,1
500799,ACCESS_Q3,134026,50006,5,1,1,1
500800,ACCESS_Q4,141804,50045,5,1,1,1
500801,ACCESS_Q3,115173,50077,5,1,1,1
500802,ACCESS_Q4,141198,50004,4,1,0,1
500803,ACCESS_Q4,115068,50037,5,1,1,1
500804,ACCESS_Q2,132546,50036,5,1,1,1
500805,ACCESS_Q2,138250,50009,5,1,1,1
500806,ACCESS_Q2,135551,50076,5,1,1,1
500807,ACCESS_Q1,135695,50017,5,1,1,1
500808,ACCESS_Q3,125180,50026,5,1,1,1
500809,ACCESS_Q3,136931,50010,5,1,1,1
500810,ACCESS_Q2,141876,50001,4,1,0,1
500811,ACCESS_Q4,118735,50063,5,1,1,1
500812,ACCESS_Q4,123354,50077,5,1,1,1
500813,ACCESS_Q4,137720,50037,5,1,1,1
500814,ACCESS_Q1,119340,50058,5,1,1,1
500815,ACCESS_Q2,122930,50039,5,1,1,1
500816,ACCESS_Q4,118336,50008,5,1,1,1
500817,OTHER_Q1,138400,50075,5,1,1,1
500818,ACCESS_Q3,120807,50072,5,1,1,1
500819,ACCESS_Q1,118852,50068,5,1,1,1
500820,ACCESS_Q2,120737,50045,4,1,0,1
500821,ACCESS_Q2,129374,50007,5,1,1,1
500822,ACCESS_Q4,137631,50001,3,1,0,1
500823,ACCESS_Q4,131343,50058,2,1,0,1
500824,ACCESS_Q1,116545,50073,2,1,0,1
500825,ACCESS_Q4,121062,50053,3,1,0,1
500826,ACCESS_Q4,125522,50027,5,1,1,1
500827,OTHER_Q1,125499,50027,4,1,0,1
500828,OTHER_Q1,115548,50011,4,1,0,1
500829,ACCESS_Q4,135683,50033,5,1,1,1
500830,ACCESS_Q3,127970,50056,5,1,1,1
500831,ACCESS_Q3,131581,50029,5,1,1,1
500832,ACCESS_Q2,120319,50034,5,1,1,1
500833,ACCESS_Q1,144094,50028,5,1,1,1
500834,ACCESS_Q1,141575,50056,5,1,1,1
500835,ACCESS_Q1,137328,50001,4,1,0,1
500836,ACCESS_Q4,133071,50010,5,1,1,1
500837,ACCESS_Q2,139799,50032,3,1,0,1
500838,ACCESS_Q1,131930,50020,5,1,1,1
500839,ACCESS_Q1,136562,50066,5,1,1,1
500840,OTHER_Q1,141818,50001,3,1,0,1
500841,ACCESS_Q4,135931,50044,4,1,0,1
500842,ACCESS_Q2,140968,50070,5,1,1,1
500843,ACCESS_Q3,142301,50079,5,1,1,1
500844,ACCESS_Q4,127813,50052,4,1,0,1
500845,ACCESS_Q4,123586,50056,5,1,1,1
500846,ACCESS_Q4,140438,50051,3,1,0,1
500847,ACCESS_Q1,131755,50066,5,1,1,1
500848,ACCESS_Q2,122697,50040,5,1,1,1
500849,ACCESS_Q3,140262,50066,4,1,0,1
500850,ACCESS_Q3,139092,50039,5,1,1,1
500851,ACCESS_Q1,121500,50059,5,1,1,1
500852,ACCESS_Q1,118318,50023,5,1,1,1
500853,ACCESS_Q3,115330,50077,5,1,1,1
500854,ACCESS_Q2,139737,50049,5,1,1,1
500855,ACCESS_Q1,140409,50038,5,1,1,1
500856,ACCESS_Q4,117147,50069,3,1,0,1
500857,ACCESS_Q4,137809,50040,5,1,1,1
500858,ACCESS_Q3,133876,50033,5,1,1,1
500859,ACCESS_Q2,115816,50005,5,1,1,1
500860,ACCESS_Q2,120594,50052,5,1,1,1
500861,ACCESS_Q2,133313,50069,5,1,1,1
500862,ACCESS_Q2,119307,50022,4,1,0,1
500863,ACCESS_Q2,140796,50025,5,1,1,1
500864,ACCESS_Q1,134576,50004,5,1,1,1
500865,ACCESS_Q3,139295,50074,5,1,1,1
500866,ACCESS_Q3,136367,50077,4,1,0,1
500867,ACCESS_Q2,142184,50026,5,1,1,1
500868,ACCESS_Q2,142716,50058,5,1,1,1
500869,ACCESS_Q3,129491,50010,5,1,1,1
500870,ACCESS_Q1,125720,50039,5,1,1,1
500871,ACCESS_Q2,134658,50009,5,1,1,1
500872,ACCESS_Q3,118754,50039,5,1,1,1
500873,ACCESS_Q3,135239,50074,5,1,1,1
500874,ACCESS_Q1,123441,50065,5,1,1,1
500875,ACCESS_Q4,117715,50080,5,1,1,1
500876,ACCESS_Q2,139663,50017,5,1,1,1
500877,ACCESS_Q1,144361,50011,5,1,1,1
500878,ACCESS_Q3,137009,50043,5,1,1,1
500879,ACCESS_Q4,139037,50042,5,1,1,1
500880,ACCESS_Q1,127122,50026,4,1,0,1
500881,OTHER_Q1,139476,50052,5,1,1,1
500882,ACCESS_Q4,123582,50077,5,1,1,1
500883,ACCESS_Q2,124156,50063,5,1,1,1
500884,ACCESS_Q2,133462,50009,5,1,1,1
500885,ACCESS_Q2,120536,50043,5,1,1,1
500886,ACCESS_Q4,124194,50063,5,1,1,1
500887,ACCESS_Q3,128689,50009,5,1,1,1
500888,ACCESS_Q1,142867,50027,4,1,0,1
500889,ACCESS_Q1,114485,50052,3,1,0,1
500890,ACCESS_Q4,115220,50040,5,1,1,1
500891,ACCESS_Q4,115537,50052,5,1,1,1
500892,ACCESS_Q3,142022,50045,4,1,0,1
500893,ACCESS_Q4,137966,50053,5,1,1,1
500894,ACCESS_Q2,114829,50039,5,1,1,1
500895,OTHER_Q1,131318,50033,1,1,0,1
500896,OTHER_Q1,119035,50019,4,1,0,1
500897,OTHER_Q1,127434,50068,5,1,1,1
500898,ACCESS_Q4,130523,50051,5,1,1,1
500899,ACCESS_Q4,116111,50043,5,1,1,1
500900,ACCESS_Q4,117633,50075,5,1,1,1
500901,ACCESS_Q3,126978,50007,5,1,1,1
500902,ACCESS_Q2,136706,50066,5,1,1,1
500903,OTHER_Q1,115858,50007,5,1,1,1
500904,ACCESS_Q3,118916,50075,5,1,1,1
500905,ACCESS_Q3,143850,50045,5,1,1,1
500906,ACCESS_Q3,134565,50073,5,1,1,1
500907,ACCESS_Q4,141515,50062,4,1,0,1
500908,ACCESS_Q1,141866,50058,5,1,1,1
500909,ACCESS_Q4,142880,50040,5,1,1,1
500910,ACCESS_Q4,125009,50010,4,1,0,1
500911,ACCESS_Q4,135738,50069,5,1,1,1
500912,ACCESS_Q3,144377,50026,5,1,1,1
500913,ACCESS_Q3,139832,50056,5,1,1,1
500914,ACCESS_Q1,144360,50031,1,1,0,1
500915,ACCESS_Q3,127849,50056,4,1,0,1
500916,ACCESS_Q4,125710,50018,5,1,1,1
500917,ACCESS_Q4,129767,50080,4,1,0,1
500918,ACCESS_Q1,120196,50065,5,1,1,1
500919,ACCESS_Q4,131646,50005,5,1,1,1
500920,OTHER_Q1,133766,50044,5,1,1,1
500921,ACCESS_Q1,119651,50044,3,1,0,1
500922,ACCESS_Q4,143844,50079,4,1,0,1
500923,ACCESS_Q4,133876,50033,5,1,1,1
500924,ACCESS_Q1,133974,50030,1,1,0,1
500925,ACCESS_Q3,123594,50056,5,1,1,1
500926,ACCESS_Q3,125835,50055,5,1,1,1
500927,ACCESS_Q1,122059,50043,5,1,1,1
500928,ACCESS_Q2,117336,50069,5,1,1,1
500929,ACCESS_Q4,133093,50069,2,1,0,1
500930,ACCESS_Q4,122668,50079,5,1,1,1
500931,ACCESS_Q3,138510,50072,5,1,1,1
500932,ACCESS_Q4,121120,50032,5,1,1,1
500933,ACCESS_Q1,127329,50007,3,1,0,1
500934,ACCESS_Q4,115359,50045,5,1,1,1
500935,ACCESS_Q4,124981,50058,5,1,1,1
500936,ACCESS_Q3,125029,50018,4,1,0,1
500937,ACCESS_Q4,135453,50015,4,1,0,1
500938,ACCESS_Q2,138939,50001,5,1,1,1
500939,ACCESS_Q1,141601,50036,5,1,1,1
500940,ACCESS_Q2,137965,50078,2,1,0,1
500941,ACCESS_Q2,114671,50033,5,1,1,1
500942,OTHER_Q1,134858,50041,5,1,1,1
500943,ACCESS_Q2,143709,50039,5,1,1,1
500944,ACCESS_Q2,123343,50021,4,1,0,1
500945,ACCESS_Q3,127665,50061,4,1,0,1
500946,ACCESS_Q4,137209,50008,5,1,1,1
500947,ACCESS_Q4,142767,50047,5,1,1,1
500948,ACCESS_Q2,117725,50006,3,1,0,1
500949,ACCESS_Q2,133135,50039,5,1,1,1
500950,ACCESS_Q2,121489,50077,5,1,1,1
500951,ACCESS_Q4,114527,50053,5,1,1,1
500952,ACCESS_Q3,141361,50039,5,1,1,1
500953,OTHER_Q1,118970,50069,5,1,1,1
500954,ACCESS_Q4,142718,50004,5,1,1,1
500955,ACCESS_Q1,118841,50007,2,1,0,1
500956,ACCESS_Q4,134165,50056,5,1,1,1
500957,ACCESS_Q1,120048,50065,5,1,1,1
500958,ACCESS_Q1,128843,50001,5,1,1,1
500959,OTHER_Q1,137492,50036,5,1,1,1
500960,ACCESS_Q2,121318,50043,5,1,1,1
500961,ACCESS_Q1,119326,50017,5,1,1,1
500962,ACCESS_Q2,127222,50005,5,1,1,1
500963,ACCESS_Q1,136522,50063,5,1,1,1
500964,ACCESS_Q2,138281,50045,5,1,1,1
500965,ACCESS_Q3,141090,50080,5,1,1,1
500966,ACCESS_Q4,116785,50008,3,1,0,1
500967,ACCESS_Q4,131314,50041,5,1,1,1
500968,ACCESS_Q3,141538,50021,5,1,1,1
500969,ACCESS_Q3,115587,50022,5,1,1,1
500970,ACCESS_Q4,138104,50069,5,1,1,1
500971,ACCESS_Q1,133714,50036,3,1,0,1
500972,ACCESS_Q1,126683,50017,5,1,1,1
500973,ACCESS_Q3,119719,50037,5,1,1,1
500974,ACCESS_Q4,137416,50066,5,1,1,1
500975,ACCESS_Q3,130645,50022,4,1,0,1
500976,ACCESS_Q2,118810,50067,5,1,1,1
500977,ACCESS_Q1,132228,50065,5,1,1,1
500978,ACCESS_Q2,124142,50056,5,1,1,1
500979,ACCESS_Q1,112620,50066,5,1,1,1
500980,ACCESS_Q1,133261,50034,5,1,1,1
500981,ACCESS_Q2,139379,50059,5,1,1,1
500982,ACCESS_Q1,137799,50003,5,1,1,1
500983,ACCESS_Q2,137808,50003,5,1,1,1
500984,ACCESS_Q2,143554,50038,5,1,1,1
500985,ACCESS_Q4,119130,50030,1,1,0,1
500986,ACCESS_Q4,115021,50055,5,1,1,1
500987,ACCESS_Q1,140406,50041,5,1,1,1
500988,ACCESS_Q4,143051,50056,4,1,0,1
500989,ACCESS_Q2,141718,50007,5,1,1,1
500990,ACCESS_Q2,116199,50026,4,1,0,1
500991,ACCESS_Q3,122421,50052,5,1,1,1
500992,ACCESS_Q4,127556,50075,5,1,1,1
500993,ACCESS_Q4,128518,50019,5,1,1,1
500994,ACCESS_Q4,144480,50057,3,1,0,1
500995,ACCESS_Q2,143530,50045,5,1,1,1
500996,ACCESS_Q4,137839,50072,5,1,1,0
500997,ACCESS_Q2,118164,50016,5,1,1,1
500998,ACCESS_Q4,143918,50052,5,1,1,1
500999,ACCESS_Q4,134315,50066,4,1,0,1
501000,ACCESS_Q3,120976,50007,5,1,1,1
501001,ACCESS_Q4,120944,50033,5,1,1,1
501002,ACCESS_Q4,135174,50041,5,1,1,1
501003,ACCESS_Q4,127778,50069,5,1,1,1
501004,ACCESS_Q2,134390,50036,4,1,0,1
501005,ACCESS_Q2,132023,50008,1,1,0,1
501006,ACCESS_Q1,124350,50058,5,1,1,1
501007,ACCESS_Q1,121272,50074,3,1,0,1
501008,ACCESS_Q1,122708,50022,5,1,1,1
501009,ACCESS_Q1,114317,50034,3,1,0,1
501010,ACCESS_Q4,114347,50065,5,1,1,1
501011,ACCESS_Q4,122181,50026,4,1,0,1
501012,ACCESS_Q1,129164,50070,5,1,1,1
501013,ACCESS_Q4,143195,50033,5,1,1,1
501014,ACCESS_Q2,126769,50069,5,1,1,1
501015,OTHER_Q1,132390,50014,3,1,0,1
501016,ACCESS_Q2,141338,50069,1,1,0,1
501017,ACCESS_Q3,123866,50063,5,1,1,1
501018,ACCESS_Q2,119995,50010,5,1,1,1
501019,ACCESS_Q1,129112,50036,5,1,1,1
501020,ACCESS_Q1,131850,50066,5,1,1,1
501021,ACCESS_Q3,137580,50056,5,1,1,1
501022,ACCESS_Q4,137530,50002,5,1,1,1
501023,ACCESS_Q2,117642,50040,5,1,1,1
501024,ACCESS_Q3,124922,50017,5,1,1,1
501025,ACCESS_Q2,118815,50026,5,1,1,1
501026,ACCESS_Q1,134568,50021,4,1,0,1
501027,ACCESS_Q2,127462,50001,5,1,1,1
501028,ACCESS_Q1,129450,50003,5,1,1,1
501029,ACCESS_Q3,137635,50019,5,1,1,1
501030,ACCESS_Q3,136990,50027,4,1,0,1
501031,ACCESS_Q3,120003,50059,3,1,0,1
501032,ACCESS_Q3,116054,50038,3,1,0,1
